Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
27.695,-1.21240514,-0.51058271,275.37159991,-2.48171392,0.99532214,0.29332014,8.00872975,2.02960465,-8.10179787,-11.47413857,11.4595888,-1.49872846,0,7.10424264,-1.56925202,-0.22810492,-7.44874728,5.39144694,-3.76095355,0,0,0,0
27.7,-1.21098379,-0.51624952,275.38187486,-2.48170994,0.99532873,0.29346445,8.00352673,2.02770897,-8.10708257,-11.49990547,11.48889027,-1.5072181,0,7.10039949,-1.56870868,-0.21681475,-7.46845092,5.4065907,-3.76498697,0,0,0,0
27.705,-1.20758854,-0.51736193,275.39365709,-2.481704,0.99532736,0.29360552,8.00424219,2.02296029,-8.11203993,-11.52855562,11.52685194,-1.51593312,0,7.10031261,-1.56494976,-0.20205614,-7.48579866,5.42856389,-3.77116283,0,0,0,0
27.71,-1.20402292,-0.51694997,275.40400084,-2.48170595,0.99532544,0.293738,8.00880426,2.01837785,-8.11577988,-11.55965886,11.56278802,-1.52274407,0,7.10238574,-1.5612211,-0.18531853,-7.50367516,5.44921709,-3.77800304,0,0,0,0
27.715,-1.20020652,-0.51481149,275.41452986,-2.48170786,0.99532055,0.29386578,8.01640628,2.01324969,-8.12047365,-11.59264346,11.60200218,-1.53013708,0,7.10619151,-1.55666699,-0.16734383,-7.52073054,5.47338438,-3.78595609,0,0,0,0
27.72,-1.19555554,-0.48461398,275.42442747,-2.48170608,0.99527923,0.29396521,8.0645414,1.99989897,-8.14743703,-11.6422563,11.64684781,-1.49951017,0,7.1407114,-1.54516339,-0.11926789,-7.536112,5.48636699,-3.84550455,0,0,0,0
27.725,-1.19246448,-0.49231942,275.4337556,-2.48171605,0.99528886,0.29408745,8.06259113,1.99762122,-8.14864162,-11.67540225,11.67982027,-1.50821897,0,7.13468011,-1.54297654,-0.10104629,-7.55428276,5.51005756,-3.84474871,0,0,0,0
27.73,-1.18683728,-0.49414838,275.44565391,-2.48172549,0.9952876,0.29421011,8.06588564,1.99210866,-8.15121769,-11.70790049,11.72351171,-1.5202116,0,7.13293958,-1.53726043,-0.08410676,-7.56808297,5.54250755,-3.84579398,0,0,0,0
27.735,-1.18032656,-0.49206572,275.4565709,-2.48173309,0.99528163,0.29432559,8.07484205,1.98508743,-8.15153898,-11.74189574,11.76737928,-1.52993641,0,7.13648143,-1.52982072,-0.06528053,-7.58395251,5.5723594,-3.84753154,0,0,0,0
27.74,-1.174693,-0.49026114,275.46703962,-2.48174984,0.99527608,0.29443338,8.08597232,1.97962063,-8.15206951,-11.77933418,11.80844654,-1.54067708,0,7.14104618,-1.52410243,-0.04762707,-7.60070484,5.59982242,-3.84925146,0,0,0,0
27.745,-1.16895165,-0.48817867,275.47815354,-2.48176573,0.99526882,0.29453838,8.09804263,1.97386018,-8.15153651,-11.81730992,11.84996852,-1.5521088,0,7.14626687,-1.51800345,-0.02988146,-7.61815034,5.62675448,-3.8504714,0,0,0,0
27.75,-1.16417864,-0.49089955,275.48779311,-2.4817926,0.99526983,0.29463509,8.10671266,1.97065753,-8.14919114,-11.85664656,11.88399536,-1.56291542,0,7.14846511,-1.51446762,-0.01249954,-7.63845517,5.64655661,-3.8493436,0,0,0,0
27.755,-1.15691869,-0.48877205,275.50147328,-2.48181029,0.99525907,0.29473733,8.11865107,1.96358207,-8.14952723,-11.89503964,11.93263882,-1.57893571,0,7.15317373,-1.50690926,0.00396258,-7.65361724,5.67775097,-3.85071177,0,0,0,0
27.76,-1.14805336,-0.48187785,275.51476783,-2.4818301,0.99524284,0.29483207,8.1362912,1.95463548,-8.14722848,-11.93310353,11.98080443,-1.59264938,0,7.16373638,-1.4970808,0.02224234,-7.6701828,5.70490356,-3.85473868,0,0,0,0
27.765,-1.14105384,-0.47860405,275.52824418,-2.48185418,0.9952305,0.29492109,8.15285191,1.94789113,-8.14654749,-11.97541877,12.02587174,-1.60720667,0,7.17196457,-1.48994549,0.0407487,-7.68844949,5.72836989,-3.85962542,0,0,0,0
27.77,-1.13373389,-0.47655001,275.54281205,-2.48187856,0.99521924,0.29500771,8.16804217,1.94093346,-8.14598674,-12.01768915,12.07143118,-1.6217697,0,7.17933338,-1.48262814,0.05996585,-7.70680842,5.75090088,-3.86488599,0,0,0,0
27.775,-1.12553044,-0.47314671,275.55842657,-2.48190114,0.99520462,0.29509105,8.18582783,1.93250966,-8.14544512,-12.06185348,12.12001329,-1.63601971,0,7.18848302,-1.47394383,0.08192705,-7.72585475,5.77331051,-3.87267955,0,0,0,0
27.78,-1.11828082,-0.47231445,275.57547213,-2.48192617,0.99519251,0.29517158,8.20191284,1.9254803,-8.14695862,-12.10784746,12.16843847,-1.6507837,0,7.1955104,-1.4664225,0.10337064,-7.74486054,5.79475835,-3.88089814,0,0,0,0
27.785,-1.11070686,-0.47235737,275.59394238,-2.48195156,0.99518171,0.29525004,8.21784616,1.9178621,-8.14859034,-12.15531885,12.21782976,-1.66462913,0,7.20229931,-1.45901378,0.12637317,-7.76472425,5.81545489,-3.88932038,0,0,0,0
27.79,-1.10313268,-0.47237512,275.61388358,-2.48197317,0.99516915,0.29532642,8.23504633,1.90963862,-8.15159856,-12.20531831,12.26980641,-1.6777521,0,7.20964855,-1.45104612,0.15146756,-7.78510519,5.83623494,-3.89907458,0,0,0,0
27.795,-1.09574486,-0.47250806,275.6353189,-2.4819942,0.99515591,0.29539985,8.25332674,1.90124078,-8.15640531,-12.25758334,12.32322845,-1.68923991,0,7.21753098,-1.44307109,0.17858893,-7.80583847,5.85638592,-3.91035966,0,0,0,0
27.8,-1.08887974,-0.47369687,275.65826848,-2.48201444,0.99514395,0.29547156,8.27162015,1.89317109,-8.16327467,-12.31185237,12.37749765,-1.69936972,0,7.22484738,-1.43570074,0.20707923,-7.82702183,5.87572371,-3.9220569,0,0,0,0
27.805,-1.08194481,-0.47509676,275.68308206,-2.48203311,0.99513164,0.29554068,8.29077288,1.88459343,-8.17230935,-12.3684488,12.43392153,-1.70722193,0,7.2326622,-1.4279848,0.23830258,-7.84871138,5.89484238,-3.93483937,0,0,0,0
27.81,-1.07550815,-0.47676185,275.70955554,-2.48204759,0.9951178,0.2956098,8.31000644,1.87612515,-8.18424442,-12.42570526,12.49159015,-1.71318971,0,7.24004108,-1.42030399,0.2707486,-7.86967969,5.91378362,-3.94830666,0,0,0,0
27.815,-1.06955195,-0.47951713,275.73762531,-2.48205857,0.99510784,0.2956791,8.32862062,1.86759431,-8.19793722,-12.48445037,12.54952113,-1.71671631,0,7.24687846,-1.41318168,0.3052418,-7.89153128,5.93140791,-3.96163849,0,0,0,0
27.82,-1.06189217,-0.45181272,275.76571228,-2.48205328,0.99505792,0.29571559,8.39621175,1.84278735,-8.2688494,-12.57139823,12.61755156,-1.62369099,0,7.28646023,-1.39470141,0.3946776,-7.91121489,5.92615093,-4.06914498,0,0,0,0
27.825,-1.05664544,-0.46951701,275.79901111,-2.48205954,0.99506786,0.29580202,8.39303377,1.83792768,-8.28097712,-12.62171121,12.67712098,-1.63834449,0,7.27356613,-1.39040399,0.42574305,-7.92669791,5.94929605,-4.06552163,0,0,0,0
27.83,-1.05081596,-0.4818357,275.83324704,-2.48206163,0.99507181,0.29588227,8.39686983,1.8311453,-8.29394476,-12.67396584,12.73661583,-1.64950051,0,7.26891672,-1.38454475,0.45700962,-7.94608988,5.96952356,-4.06552645,0,0,0,0
27.835,-1.04526272,-0.49079072,275.86921891,-2.48205936,0.99507277,0.29596031,8.40512222,1.82367123,-8.30978469,-12.72768879,12.79727089,-1.65740156,0,7.26822483,-1.37806927,0.49177245,-7.96579756,5.98896199,-4.06711647,0,0,0,0
27.84,-1.03942563,-0.497147,275.90818094,-2.48205528,0.99507016,0.29603675,8.41607079,1.81522116,-8.32989931,-12.78134384,12.85945481,-1.66135275,0,7.27018117,-1.37080785,0.52978669,-7.98441673,6.00863339,-4.07118347,0,0,0,0
27.845,-1.03316115,-0.48260212,275.94945985,-2.48202941,0.99503997,0.29609009,8.4643338,1.79002168,-8.42547439,-12.86257193,12.93231134,-1.54753823,0,7.29435431,-1.35461756,0.62311692,-8.00066424,6.00927119,-4.16238464,0,0,0,0
27.85,-1.02823163,-0.49809343,275.98996721,-2.48201936,0.99505225,0.29618098,8.46087107,1.78510281,-8.4362583,-12.90929149,12.99325419,-1.5656379,0,7.28244541,-1.34981973,0.65414294,-8.0125599,6.02715659,-4.15291254,0,0,0,0
27.855,-1.02310967,-0.50978282,276.03347507,-2.48200522,0.99506164,0.29626651,8.46108955,1.77884542,-8.45159382,-12.95500432,13.05214164,-1.58036928,0,7.27727696,-1.34394739,0.68897246,-8.02846401,6.04605857,-4.14617573,0,0,0,0
27.86,-1.01917723,-0.51932812,276.07842206,-2.48199243,0.99506791,0.29635082,8.46382246,1.77367588,-8.46951487,-13.0006747,13.11074919,-1.59387826,0,7.27446027,-1.33921623,0.725174,-8.0436606,6.06340096,-4.14021127,0,0,0,0
27.865,-1.01415911,-0.52704569,276.12598735,-2.48197618,0.99507253,0.29643469,8.46750123,1.76675331,-8.49112018,-13.04502625,13.16983104,-1.60371412,0,7.27352943,-1.33262454,0.76596947,-8.05851399,6.08145818,-4.13609704,0,0,0,0
27.87,-1.01001731,-0.53450732,276.17462318,-2.48195324,0.99507611,0.29652041,8.47101754,1.76000888,-8.51549099,-13.08881147,13.22803461,-1.61059687,0,7.27260637,-1.32632623,0.80908983,-8.07276904,6.09748129,-4.13412768,0,0,0,0
27.875,-1.00637586,-0.5418799,276.22316215,-2.48194098,0.9950821,0.29660605,8.4729465,1.75505059,-8.53862172,-13.12883427,13.28375989,-1.61990928,0,7.27045997,-1.32190091,0.84818647,-8.08390865,6.11158872,-4.1315233,0,0,0,0
27.88,-1.00252127,-0.55018755,276.2738551,-2.48191744,0.99508722,0.29669576,8.47294087,1.74931613,-8.5628241,-13.16816012,13.33952803,-1.63012635,0,7.26766253,-1.31617558,0.89143959,-8.09626219,6.12550809,-4.1276909,0,0,0,0
27.885,-0.99831804,-0.55850652,276.32584955,-2.48189775,0.99509239,0.29678624,8.47109273,1.74387108,-8.58820891,-13.20412738,13.39311127,-1.64089811,0,7.26406717,-1.31022494,0.93562657,-8.10665655,6.13918872,-4.12432513,0,0,0,0
27.89,-0.99440015,-0.56741143,276.37894517,-2.48187743,0.99509872,0.29688026,8.46725291,1.73875691,-8.61348286,-13.23776669,13.44373411,-1.65275754,0,7.25918977,-1.3048734,0.98036149,-8.11609341,6.15164496,-4.1209319,0,0,0,0
27.895,-0.98969998,-0.57743559,276.43383987,-2.48186199,0.9951083,0.29697595,8.46094112,1.7339117,-8.64100426,-13.26959034,13.49307598,-1.66596104,0,7.25278253,-1.29886077,1.02958434,-8.12509306,6.16400458,-4.11793316,0,0,0,0
27.9,-0.98582292,-0.58817972,276.48961221,-2.48184309,0.99511663,0.29707441,8.45284116,1.72995263,-8.66781213,-13.29948662,13.53935444,-1.68131818,0,7.24493492,-1.29341931,1.0785068,-8.13252357,6.17490731,-4.11481251,0,0,0,0
27.905,-0.98167181,-0.59958961,276.54644306,-2.48182848,0.99512677,0.29717586,8.44281882,1.72641011,-8.69426872,-13.32741653,13.58238125,-1.69899619,0,7.23576546,-1.28818011,1.12864232,-8.139069,6.18533626,-4.11120634,0,0,0,0
27.91,-0.97737237,-0.61169705,276.6050101,-2.48181283,0.99513759,0.29728106,8.43046017,1.72303928,-8.72144571,-13.35271553,13.62231315,-1.7188308,0,7.22494297,-1.28259299,1.18146097,-8.14417234,6.19610792,-4.10848161,0,0,0,0
27.915,-0.97347661,-0.62452502,276.6633644,-2.48180412,0.99514792,0.29738401,8.41805098,1.7210462,-8.74621255,-13.37863978,13.65920118,-1.74097617,0,7.21353374,-1.27811301,1.23264763,-8.14899515,6.20457763,-4.10369409,0,0,0,0
27.92,-0.96898528,-0.63746706,276.72311765,-2.48179589,0.99515909,0.29749121,8.40389117,1.7185937,-8.77122732,-13.40187405,13.69273858,-1.76527183,0,7.20119479,-1.27310073,1.28588264,-8.15303166,6.21412535,-4.09866429,0,0,0,0
27.925,-0.96468829,-0.65122249,276.78472703,-2.48178331,0.99517137,0.29760216,8.38780192,1.71655983,-8.79673145,-13.42397517,13.72390075,-1.79201053,0,7.18759036,-1.26771148,1.34241744,-8.15637644,6.22377451,-4.09415286,0,0,0,0
27.93,-0.96587013,-0.67864131,276.84730127,-2.48177839,0.9952028,0.29772575,8.3505632,1.72356054,-8.82258748,-13.43257685,13.73835005,-1.82106624,0,7.15233117,-1.2679172,1.43958341,-8.14727607,6.22688991,-4.1499,0,0,0,0
27.935,-0.95643984,-0.68676612,276.90129731,-2.48177439,0.99520492,0.29782109,8.3476439,1.71565015,-8.83300607,-13.46691935,13.76866782,-1.84409614,0,7.14702766,-1.25773812,1.47953072,-8.15550196,6.2265821,-4.13282578,0,0,0,0
27.94,-0.9488553,-0.6925268,276.96544966,-2.48176668,0.99520168,0.29793305,8.33902786,1.70937255,-8.86146268,-13.48774206,13.80143874,-1.87735444,0,7.1406594,-1.24902942,1.52781155,-8.15594378,6.24132998,-4.11667867,0,0,0,0
27.945,-0.94441712,-0.70284363,277.02402442,-2.48176627,0.99520548,0.2980352,8.32882186,1.70744203,-8.88001614,-13.51186971,13.82083623,-1.90163641,0,7.13373452,-1.24475574,1.57444717,-8.16397141,6.24877081,-4.10115864,0,0,0,0
27.95,-0.9386123,-0.70980207,277.08931198,-2.48175916,0.99520386,0.29815052,8.31669577,1.70341785,-8.91031574,-13.52803159,13.8472913,-1.93450209,0,7.12617346,-1.23790146,1.62582855,-8.16446661,6.26457102,-4.08619143,0,0,0,0
27.955,-0.934366,-0.71942347,277.14856557,-2.48175859,0.99520646,0.29825574,8.30519476,1.70163265,-8.93132438,-13.548346,13.86510723,-1.95959078,0,7.11943286,-1.23362019,1.67396764,-8.17163316,6.27393906,-4.07306909,0,0,0,0
27.96,-0.92900176,-0.725059,277.21180306,-2.48175267,0.99520309,0.2983695,8.29451178,1.69785396,-8.96132974,-13.56377934,13.88994844,-1.99075131,0,7.11319515,-1.22726808,1.72393528,-8.17197009,6.28948799,-4.06034526,0,0,0,0
27.965,-0.9249425,-0.73241362,277.27244163,-2.48174703,0.99520258,0.29847461,8.28330452,1.69561869,-8.98772662,-13.57988446,13.90956031,-2.01748064,0,7.10859957,-1.22215232,1.77556232,-8.17831534,6.30215468,-4.05042032,0,0,0,0
27.97,-0.92041917,-0.73707301,277.33174624,-2.48174417,0.99519976,0.29858452,8.27569947,1.69244004,-9.01550562,-13.59827279,13.9327436,-2.0445012,0,7.10464363,-1.21697587,1.82318452,-8.1812542,6.31510517,-4.0400973,0,0,0,0
27.975,-0.91565612,-0.74044253,277.3914601,-2.48173667,0.99519565,0.2986912,8.2682645,1.6884839,-9.04554675,-13.61397332,13.956487,-2.07046656,0,7.10333899,-1.21077473,1.87231152,-8.1863928,6.32952687,-4.03123867,0,0,0,0
27.98,-0.9119072,-0.74314053,277.44879171,-2.48172855,0.99519149,0.29879512,8.26321878,1.68507403,-9.07689935,-13.63206374,13.98094233,-2.09524653,0,7.10268976,-1.20549639,1.92011707,-8.19146191,6.34339297,-4.02309395,0,0,0,0
27.985,-0.90764849,-0.74418611,277.50560731,-2.48171863,0.99518603,0.29889775,8.25929358,1.68066037,-9.11003899,-13.64880198,14.00662319,-2.11834025,0,7.10394053,-1.19940241,1.96697348,-8.19700935,6.35816313,-4.01647275,0,0,0,0
27.99,-0.90382658,-0.74505372,277.56148358,-2.48170746,0.99518033,0.29899847,8.25697706,1.67622341,-9.14622873,-13.66806554,14.0340471,-2.14076436,0,7.10595971,-1.19349057,2.01462427,-8.20375037,6.37280589,-4.01040318,0,0,0,0
27.995,-0.89988683,-0.74458162,277.61502384,-2.48169287,0.99517428,0.29909839,8.25585709,1.67106222,-9.18348898,-13.68630395,14.0618101,-2.16062539,0,7.10898344,-1.18727962,2.0596084,-8.21038357,6.3876062,-4.00621545,0,0,0,0
28,-0.89594345,-0.74425217,277.66896713,-2.48167688,0.99516752,0.29919971,8.25573198,1.66552977,-9.22452698,-13.70736702,14.09185299,-2.18002306,0,7.1124197,-1.1808495,2.10578956,-8.21851244,6.40230789,-4.00251665,0,0,0,0
28.005,-0.89187713,-0.74297794,277.72080695,-2.48165829,0.99516048,0.299297,8.25655155,1.65947341,-9.26729951,-13.72708096,14.12162816,-2.19617223,0,7.1166607,-1.17397911,2.15060938,-8.22628249,6.41723118,-4.00106417,0,0,0,0
28.01,-0.8879379,-0.74230987,277.7710098,-2.48164133,0.9951539,0.2993926,8.25813711,1.65339601,-9.31186934,-13.74885567,14.15163399,-2.2103737,0,7.12059648,-1.16758967,2.19441854,-8.23491889,6.43091001,-4.0009071,0,0,0,0
28.015,-0.88355888,-0.74112488,277.82035087,-2.48162255,0.99514652,0.29948954,8.26009976,1.64661379,-9.35878797,-13.77038299,14.1822894,-2.22286838,0,7.12457728,-1.16051515,2.23777885,-8.24305147,6.4450735,-4.00172773,0,0,0,0
28.02,-0.87953725,-0.74050448,277.86753522,-2.4816025,0.99514059,0.29958259,8.26240956,1.63996795,-9.40578412,-13.79240418,14.21130595,-2.23227514,0,7.12821373,-1.15387284,2.280108,-8.25156093,6.45828105,-4.00356859,0,0,0,0
28.025,-0.87530861,-0.74002419,277.91479769,-2.48158066,0.99513294,0.29968163,8.26483661,1.63311885,-9.45575381,-13.8156428,14.24186826,-2.24256264,0,7.13096769,-1.14683708,2.32166337,-8.25994059,6.47201,-4.00527584,0,0,0,0
28.03,-0.87101207,-0.74009784,277.96104697,-2.48155872,0.99512728,0.29977641,8.26702859,1.62621045,-9.50485268,-13.83880492,14.27082359,-2.25033685,0,7.13374333,-1.13974042,2.36369517,-8.26878182,6.4855403,-4.00646602,0,0,0,0
28.035,-0.86706538,-0.73999188,278.00665969,-2.48153652,0.99512119,0.29987253,8.2693266,1.61947098,-9.55565681,-13.86154655,14.29956721,-2.25617494,0,7.13622075,-1.13304888,2.40506111,-8.27689789,6.49942802,-4.00882408,0,0,0,0
28.04,-0.86295203,-0.74056074,278.05258867,-2.48151556,0.99511547,0.29996672,8.27158601,1.61253629,-9.60750068,-13.88538008,14.32787692,-2.25819249,0,7.13852782,-1.12619447,2.44913768,-8.28592532,6.51283146,-4.01173185,0,0,0,0
28.045,-0.85926188,-0.74127414,278.09741989,-2.48149326,0.99510949,0.30006319,8.27357874,1.60582666,-9.65956292,-13.90910324,14.35630555,-2.25865651,0,7.13991458,-1.11984245,2.49131101,-8.29386147,6.52582097,-4.01614468,0,0,0,0
28.05,-0.85645628,-0.73412473,278.14422742,-2.48144705,0.99509244,0.30015945,8.29399497,1.58043043,-9.81407242,-13.95459294,14.3993084,-2.09198753,0,7.13999157,-1.10549993,2.60620588,-8.28530507,6.52168047,-4.13771538,0,0,0,0
28.055,-0.84686355,-0.74149392,278.18291913,-2.48143314,0.99509556,0.30024825,8.29046294,1.57172805,-9.83413867,-13.98194962,14.42925631,-2.11300386,0,7.13470173,-1.09542947,2.63358909,-8.29569308,6.5274688,-4.12628872,0,0,0,0
28.06,-0.84199966,-0.74491895,278.22736051,-2.48141529,0.99509221,0.30035014,8.28616853,1.56712831,-9.86787453,-14.00075551,14.45853419,-2.1359259,0,7.13188948,-1.08938212,2.66431499,-8.30178741,6.54257985,-4.11737583,0,0,0,0
28.065,-0.8385643,-0.75072307,278.27191251,-2.48140281,0.99509316,0.30044189,8.28094885,1.56443853,-9.89671002,-14.02070598,14.48151607,-2.15243003,0,7.13014515,-1.08546047,2.70009154,-8.3137391,6.55375951,-4.10811976,0,0,0,0
28.07,-0.83525699,-0.75422114,278.31826524,-2.48138811,0.99509139,0.30053833,8.27528157,1.56142032,-9.92966088,-14.03639903,14.50687898,-2.16916067,0,7.1286948,-1.0810476,2.7362367,-8.321321,6.56830607,-4.10203528,0,0,0,0
28.075,-0.83215504,-0.76014493,278.36254551,-2.48137933,0.99509247,0.30062848,8.26901496,1.5592794,-9.95565374,-14.05505231,14.52913177,-2.1827938,0,7.1266485,-1.07767134,2.7719318,-8.33272701,6.5779592,-4.09641982,0,0,0,0
28.08,-0.82800581,-0.76443118,278.4105965,-2.48136501,0.99508988,0.30072237,8.26133963,1.55562503,-9.98599071,-14.06942998,14.55588306,-2.19935794,0,7.12468186,-1.072358,2.81120865,-8.34077457,6.591995,-4.09193846,0,0,0,0
28.085,-0.82463565,-0.76818699,278.45896784,-2.48135303,0.99508865,0.30081982,8.25091214,1.5528056,-10.01694074,-14.07741004,14.57651282,-2.20981997,0,7.12132298,-1.06764555,2.85722179,-8.34591428,6.60796488,-4.09667718,0,0,0,0
28.09,-0.82121394,-0.77736809,278.50225853,-2.48134983,0.99509256,0.30090227,8.24169459,1.55135756,-10.03515174,-14.097392,14.59943121,-2.22341919,0,7.11815407,-1.06461708,2.89408623,-8.36135803,6.6116203,-4.09467009,0,0,0,0
28.095,-0.81484862,-0.78062463,278.55241419,-2.48133577,0.99508804,0.30099626,8.23067646,1.54585955,-10.06020563,-14.10494613,14.62734181,-2.2430997,0,7.11576142,-1.05687517,2.93530488,-8.36701035,6.62822368,-4.09240947,0,0,0,0
28.1,-0.81163625,-0.7873234,278.60329521,-2.48132451,0.99508905,0.30109135,8.21493456,1.5445693,-10.08620246,-14.10953655,14.64697334,-2.26229091,0,7.11041765,-1.05270606,2.98665923,-8.37365623,6.64476094,-4.09985259,0,0,0,0
28.105,-0.80683881,-0.79468949,278.65169607,-2.48131502,0.99509028,0.3011821,8.19963699,1.54227266,-10.10473146,-14.11652862,14.66881685,-2.28295222,0,7.10581174,-1.04711675,3.03314531,-8.38316566,6.65574679,-4.10642299,0,0,0,0
28.11,-0.80157119,-0.80350854,278.69626035,-2.48131227,0.99509378,0.30126481,8.18586458,1.54006631,-10.11551886,-14.12807272,14.68733086,-2.30074472,0,7.10359735,-1.04225237,3.07223812,-8.40017369,6.66147776,-4.10533545,0,0,0,0
28.115,-0.79981239,-0.81322361,278.75009332,-2.48129599,0.99509749,0.30136299,8.16401904,1.54196743,-10.13674483,-14.127398,14.69964468,-2.33319637,0,7.09472386,-1.03912012,3.13503563,-8.40560882,6.68052552,-4.11941042,0,0,0,0
28.12,-0.79080564,-0.81493411,278.7953118,-2.48128818,0.99509292,0.30145861,8.15012409,1.53557252,-10.15166766,-14.12644637,14.72456941,-2.35801316,0,7.09471999,-1.02915891,3.16434863,-8.41386392,6.69161411,-4.12292737,0,0,0,0
28.125,-0.78510132,-0.82394899,278.84389604,-2.48127956,0.99509505,0.30154732,8.13510901,1.53280579,-10.16657727,-14.13671074,14.73787517,-2.38615973,0,7.09007428,-1.02338425,3.21266392,-8.42691546,6.70547197,-4.11949879,0,0,0,0
28.13,-0.7784721,-0.82905917,278.89414403,-2.48126903,0.99509446,0.30164708,8.11725485,1.52957479,-10.18651227,-14.13514293,14.75398976,-2.41742413,0,7.08836451,-1.01574494,3.25310407,-8.43782654,6.721059,-4.12074238,0,0,0,0
28.135,-0.77320216,-0.83820837,278.94148096,-2.48126351,0.99509822,0.30173685,8.10129176,1.52801948,-10.20062845,-14.14293997,14.7606394,-2.44676039,0,7.08342887,-1.0105985,3.29900064,-8.44996689,6.73346027,-4.11855619,0,0,0,0
28.14,-0.76647719,-0.84419379,278.99215912,-2.48124829,0.99510021,0.30184088,8.08322389,1.52438256,-10.22041526,-14.14286495,14.77084117,-2.48121469,0,7.08011677,-1.00248011,3.34093802,-8.46006211,6.7484689,-4.11953048,0,0,0,0
28.145,-0.76209599,-0.85187624,279.04401808,-2.48124213,0.99510226,0.30194583,8.06329173,1.52496632,-10.23837231,-14.1408694,14.77411318,-2.52250147,0,7.07277542,-0.9977669,3.39318252,-8.46526429,6.76452484,-4.12464184,0,0,0,0
28.15,-0.75454887,-0.86079404,279.09311997,-2.48123466,0.99510693,0.30204462,8.04528045,1.52164766,-10.25160449,-14.14537378,14.77502698,-2.56110705,0,7.06680878,-0.98958198,3.44018531,-8.47597325,6.77414979,-4.1285479,0,0,0,0
28.155,-0.74735525,-0.8705987,279.13383482,-2.48123098,0.99511228,0.30213448,8.03323405,1.51771153,-10.25751407,-14.16065556,14.77106504,-2.58387567,0,7.06264755,-0.98258511,3.47569863,-8.49269944,6.77597801,-4.12400967,0,0,0,0
28.16,-0.73624313,-0.87588078,279.18954848,-2.48121406,0.99510894,0.30224295,8.01731485,1.5089304,-10.28323011,-14.16450821,14.77339147,-2.6255921,0,7.05807502,-0.96942071,3.52307359,-8.4996594,6.79046624,-4.11672592,0,0,0,0
28.165,-0.74535756,-0.89441097,279.24506125,-2.48121915,0.99512738,0.30236414,7.97694011,1.53262479,-10.27233748,-14.14082341,14.74705158,-2.7102168,0,7.03879289,-0.97924906,3.60977137,-8.5006192,6.797125,-4.16214553,0,0,0,0
28.17,-0.7259772,-0.89929894,279.28516196,-2.48120745,0.99512443,0.30245449,7.97259031,1.51336952,-10.27995482,-14.16476186,14.74276329,-2.73469272,0,7.03505301,-0.9579376,3.63742025,-8.51168223,6.7964028,-4.15252368,0,0,0,0
28.175,-0.71379502,-0.90378097,279.33711458,-2.48119685,0.99511825,0.30255865,7.96237343,1.50274109,-10.29906558,-14.17753487,14.74261593,-2.76799664,0,7.03212833,-0.94438108,3.67810607,-8.51962118,6.7993878,-4.13916416,0,0,0,0
28.18,-0.70437334,-0.91035893,279.38712528,-2.48118818,0.99511454,0.30266187,7.9498733,1.4959555,-10.31429424,-14.18811704,14.73298907,-2.79856223,0,7.02789924,-0.93400877,3.71988416,-8.52920103,6.80283603,-4.12747778,0,0,0,0
28.185,-0.69459883,-0.91673941,279.43773824,-2.48118055,0.99510881,0.30276823,7.93647929,1.48918583,-10.32980772,-14.19737574,14.72332837,-2.83147363,0,7.02249579,-0.92319305,3.76201773,-8.53627034,6.80552184,-4.11631772,0,0,0,0
28.19,-0.691928,-0.93470388,279.49070593,-2.48118093,0.99512231,0.30289407,7.89349843,1.50581987,-10.27868353,-14.17064463,14.69148102,-2.979422,0,6.99252186,-0.91849388,3.86215524,-8.52113397,6.79675496,-4.19823681,0,0,0,0
28.195,-0.67960899,-0.93582738,279.53807005,-2.48117284,0.99510838,0.30299604,7.8888959,1.49379076,-10.29484648,-14.18658652,14.68528919,-3.00026175,0,6.99160404,-0.90473808,3.89527374,-8.52681939,6.79870946,-4.18196808,0,0,0,0
28.2,-0.66838818,-0.940072,279.58791331,-2.48116479,0.99509745,0.30309766,7.88018076,1.48387229,-10.31138268,-14.20088109,14.67837541,-3.02536652,0,6.98774574,-0.892342,3.93367233,-8.53273876,6.79932218,-4.16608783,0,0,0,0
28.205,-0.65748324,-0.94533514,279.63613812,-2.48115954,0.99508794,0.30319903,7.87006159,1.4750036,-10.32425809,-14.21429804,14.67143097,-3.05145702,0,6.98168012,-0.88070722,3.97157888,-8.53668714,6.79968565,-4.15351497,0,0,0,0
28.21,-0.64647689,-0.95123296,279.68465782,-2.48115363,0.99507933,0.30330101,7.85861699,1.46630455,-10.33547986,-14.22692767,14.66554107,-3.08105919,0,6.97386451,-0.86909057,4.01136558,-8.5387175,6.79971493,-4.1440877,0,0,0,0
28.215,-0.63539203,-0.95744252,279.73038168,-2.4811498,0.99507288,0.30339996,7.84794066,1.45784429,-10.34299503,-14.24065863,14.65980755,-3.11041287,0,6.96502753,-0.85754113,4.05073891,-8.54010808,6.7987175,-4.13744137,0,0,0,0
