Time,IMU_SHIN_L_YAW,IMU_SHIN_L_PITCH,IMU_SHIN_L_ROLL,IMU_SHIN_R_YAW,IMU_SHIN_R_PITCH,IMU_SHIN_R_ROLL,
27.67,0.00,0.01,-4.73,0.00,-0.13,-1.88,
27.68,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.69,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.70,0.00,0.01,-4.73,0.00,-0.13,-1.89,
27.71,0.00,0.02,-4.73,0.00,-0.12,-1.89,
27.72,0.00,0.02,-4.73,0.00,-0.12,-1.89,
27.73,0.00,0.02,-4.73,0.00,-0.12,-1.89,
27.74,0.00,0.02,-4.72,0.00,-0.12,-1.89,
27.75,0.00,0.02,-4.72,0.00,-0.12,-1.89,
27.76,0.00,0.02,-4.72,0.00,-0.12,-1.89,
27.77,0.00,0.02,-4.72,0.00,-0.12,-1.89,
27.78,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.79,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.80,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.81,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.82,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.83,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.84,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.85,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.86,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.87,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.88,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.89,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.90,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.91,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.92,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.93,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.94,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.95,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.96,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.97,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.98,0.00,0.02,-4.72,0.00,-0.13,-1.89,
27.99,0.00,0.02,-4.72,0.00,-0.13,-1.89,
28.00,0.00,0.02,-4.72,0.00,-0.13,-1.89,
28.01,0.00,0.02,-4.72,0.00,-0.13,-1.90,
28.02,0.00,0.02,-4.72,0.00,-0.13,-1.90,
28.03,0.00,0.02,-4.72,0.00,-0.13,-1.90,
28.04,0.00,0.02,-4.72,0.00,-0.13,-1.90,
28.05,0.00,0.02,-4.72,0.00,-0.13,-1.90,
28.06,0.00,0.03,-4.72,0.00,-0.13,-1.90,
28.07,0.00,0.03,-4.72,0.00,-0.13,-1.90,
28.08,0.00,0.03,-4.72,0.00,-0.13,-1.90,
28.09,0.00,0.03,-4.72,0.00,-0.13,-1.90,
28.10,0.00,0.03,-4.72,0.00,-0.13,-1.90,
28.11,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.12,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.13,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.14,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.15,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.16,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.17,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.18,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.19,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.20,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.21,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.22,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.23,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.24,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.25,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.26,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.27,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.28,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.29,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.30,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.31,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.32,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.33,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.34,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.35,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.36,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.37,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.38,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.39,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.40,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.41,0.00,0.02,-4.71,0.00,-0.13,-1.90,
28.42,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.43,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.44,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.45,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.46,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.47,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.48,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.49,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.50,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.51,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.52,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.53,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.54,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.55,0.00,0.03,-4.71,0.00,-0.13,-1.90,
28.56,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.57,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.58,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.59,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.60,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.61,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.62,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.63,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.64,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.65,0.00,0.03,-4.71,0.00,-0.13,-1.91,
28.66,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.67,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.68,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.69,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.70,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.71,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.72,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.73,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.74,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.75,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.76,0.00,0.03,-4.72,0.00,-0.13,-1.91,
28.77,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.78,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.79,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.80,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.81,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.82,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.83,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.84,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.85,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.86,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.87,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.88,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.89,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.90,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.91,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.92,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.93,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.94,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.95,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.96,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.97,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.98,0.00,0.02,-4.72,0.00,-0.13,-1.91,
28.99,0.00,0.02,-4.73,0.00,-0.13,-1.91,
29.00,0.00,0.02,-4.73,0.00,-0.13,-1.91,
29.01,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.02,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.03,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.04,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.05,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.06,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.07,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.08,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.09,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.10,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.11,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.12,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.13,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.14,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.15,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.16,0.00,0.02,-4.72,0.00,-0.13,-1.91,
29.17,0.00,0.01,-4.72,0.00,-0.13,-1.91,
29.18,0.00,0.01,-4.72,0.00,-0.13,-1.91,
29.19,0.00,0.01,-4.72,0.00,-0.13,-1.91,
29.20,0.00,0.01,-4.72,0.00,-0.13,-1.91,
29.21,0.00,0.01,-4.72,0.00,-0.13,-1.90,
29.22,0.00,0.01,-4.72,0.00,-0.13,-1.90,
29.23,0.00,0.01,-4.72,0.00,-0.13,-1.90,
